book_id,author_id,role
12579,8208,Goodreads Author
12580,8209,Goodreads Author
12581,7222,Goodreads Author
12581,7546,Illustrator
12582,63,writer
12582,8210,Translator
12582,8211,Introduction
12583,7075,writer
12583,8212,Translator
12584,3695,Goodreads Author
12584,3696,Goodreads Author
12585,781,writer
12586,8213,writer
12586,8214,Illustrations
12587,8215,writer
12588,8216,writer
12589,8217,Goodreads Author
12590,8218,writer
12591,8219,Editor
12591,841,contributor
12591,8220,contributor
12591,3509,contributor
12591,8221,contributor
12591,3381,contributor
12591,1825,contributor
12591,8222,contributor
12591,682,writer
12592,214,writer
12592,215,Illustrator
12593,8223,writer
12594,2785,writer
12595,3254,writer
12596,4439,Goodreads Author
12597,8224,writer
12598,796,writer
12599,4807,writer
12600,2224,writer
12600,8225,Translator
12601,4519,writer
12602,8226,Goodreads Author
12603,661,writer
12604,7532,Goodreads Author
12605,118,writer
12606,1178,Goodreads Author
12607,54,writer
12608,1384,Goodreads Author
12608,6526,Translator
12609,8227,Writer
12609,7504,Penciller/co-plotter
12609,8228,Inker
12609,8229,Colorist
12610,210,writer
12610,8230,Editor
12610,8231,Editor
12611,4248,Goodreads Author
12612,3975,Goodreads Author
12613,1791,writer
12614,4745,Goodreads Author
12615,8232,writer
12616,7378,writer
12617,8233,Goodreads Author
12618,8234,Goodreads Author
12619,222,Goodreads Author
12620,4355,Goodreads Author
12621,3713,Goodreads Author
12622,1601,Goodreads Author
12623,6946,writer
12624,8235,writer
12625,2693,Goodreads Author
12626,8236,writer
12627,8237,writer
12628,8238,writer
12628,8239,Translator
12628,8240,Editor
12629,8241,writer
12630,4306,Goodreads Author
12631,4355,Goodreads Author
12632,749,writer
12633,1972,writer
12633,1973,Translator
12634,8242,writer
12635,2774,writer
12636,8243,writer
12636,8244,Photographer
12636,8245,Foreword
12637,3101,Goodreads Author
12638,8246,writer
12639,5528,writer
12640,8247,Goodreads Author
12641,8248,Goodreads Author
12642,657,writer
12643,7702,writer
12644,40,writer
12645,7554,writer
12646,8249,Goodreads Author
12647,8250,writer
12648,3089,Goodreads Author
12648,8251,Narrator
12649,8252,writer
12650,4474,Goodreads Author
12651,1307,Goodreads Author
12652,1788,writer
12653,6581,writer
12654,179,Goodreads Author
12655,8253,Goodreads Author
12656,165,writer
12656,8254,Illustrator
12657,8255,Goodreads Author
12658,2989,writer
12658,1555,Translator
12659,8256,writer
12660,1018,writer
12661,8257,Goodreads Author
12662,8258,writer
12663,8259,Goodreads Author
12664,8260,Goodreads Author
12665,4942,Goodreads Author
12665,4864,Goodreads Author
12665,3511,Goodreads Author
12666,8261,writer
12667,2347,Goodreads Author
12668,781,writer
12669,8262,Goodreads Author
12670,7034,writer
12670,7033,Goodreads Author
12671,1520,Goodreads Author
12672,8263,Goodreads Author
12673,8264,writer
12674,1168,Goodreads Author
12675,8265,Goodreads Author
12676,1433,Goodreads Author
12677,2069,writer
12677,3059,Editor
12677,8266,Translator
12678,592,writer
12679,8267,Goodreads Author
12680,4574,Goodreads Author
12681,8268,writer
12681,8269,Illustrator
12682,3298,Goodreads Author
12683,2912,Goodreads Author
12683,8270,Goodreads Author)
12684,956,writer
12684,957,writer
12685,1803,Goodreads Author
12686,301,writer
12687,8271,Goodreads Author
12688,8272,Goodreads Author
12689,2056,Goodreads Author
12690,2050,writer
12691,8273,Goodreads Author
12692,7032,Goodreads Author
12693,8274,writer
12693,8275,Illustrator
12694,8276,writer
12695,5686,writer
12696,8277,writer
12696,8278,writer
12696,1075,Introduction
12697,288,Goodreads Author
12697,352,Illustrator
12698,423,Goodreads Author
12698,3324,writer
12699,273,writer
12700,6385,writer
12701,536,Goodreads Author
12702,2811,writer
12702,2812,Goodreads Author
12703,4470,Goodreads Author
12704,8279,Goodreads Author
12705,8280,Goodreads Author
12706,1492,Goodreads Author
12707,824,writer
12707,2826,Goodreads Author
12708,30,Goodreads Author
12709,8281,Goodreads Author
12709,8282,Goodreads Author
12710,8283,writer
12711,8284,writer
12712,8285,writer
12713,26,writer
12713,8286,Editor
12713,8287,Editor
12714,2239,writer
12715,8288,writer
12716,3115,Goodreads Author
12717,8289,Goodreads Author
12718,8290,writer
12718,8291,writer
12719,2326,Goodreads Author
12720,8292,writer
12721,8293,Goodreads Author
12722,8294,Goodreads Author
12723,231,writer
12724,8295,Goodreads Author
12725,4599,Goodreads Author
12726,1374,Goodreads Author
12727,5258,Goodreads Author
12727,8296,Nom de plume
12728,263,Goodreads Author
12728,264,Goodreads Author
12729,4096,Goodreads Author
12730,8297,writer
12731,8298,Goodreads Author
12732,8299,writer
12733,118,writer
12734,7756,writer
12735,1228,Goodreads Author
12736,1228,Goodreads Author
12737,1115,writer
12738,2370,writer
12739,8300,writer
12740,8301,Goodreads Author
12741,1299,writer
12742,8302,Goodreads Author
12743,5632,Goodreads Author
12744,8303,writer
12745,5611,writer
12746,910,Goodreads Author
12747,269,Goodreads Author
12748,1101,Goodreads Author
12749,8304,Goodreads Author
12750,8305,writer
12751,6071,Goodreads Author
12752,423,Goodreads Author
12752,3470,Goodreads Author
12752,7723,Illustrator
12753,423,Goodreads Author
12753,3470,Goodreads Author
12753,8306,Goodreads Author)
12753,8307,Illustrator
12754,3470,Goodreads Author
12755,8308,Goodreads Author
12756,1938,Goodreads Author
12757,4435,writer
12758,8309,writer
12758,8310,Translator
12759,8311,Goodreads Author
12760,7420,Goodreads Author
12761,8312,Goodreads Author
12762,5289,writer
12763,387,Goodreads Author
12764,8313,Goodreads Author
12765,3134,Goodreads Author
12766,8314,writer
12766,8315,Goodreads Author
12767,8316,Goodreads Author
12768,6403,Goodreads Author
12769,1838,Goodreads Author
12769,1839,writer
12770,8100,writer
12771,8317,writer
12771,5133,Translator
12772,102,writer
12773,3299,writer
12774,8318,writer
12775,274,writer
12775,8319,Illustrator
12776,2050,writer
12777,8320,writer
12778,8321,writer
12779,3444,writer
12780,8322,writer
12781,2255,writer
12782,25,writer
12783,369,writer
12784,1191,writer
12784,1192,Goodreads Author)
12785,8323,writer
12786,8324,writer
12786,8325,writer
12786,8326,writer
12787,4474,Goodreads Author
12788,4500,writer
12789,8327,writer
12790,614,writer
12791,3759,writer
12792,5004,writer
12793,4470,Goodreads Author
12794,8328,Goodreads Author
12795,3916,writer
12795,8329,Translator
12796,1384,Goodreads Author
12797,1493,writer
12798,525,writer
12799,8330,writer
12799,8331,Translator
12800,61,writer
12801,8332,writer
12801,4172,Goodreads Author
12802,8333,writer
12803,835,writer
12803,836,writer
12804,8334,writer
12805,1484,writer
12806,3602,writer
12807,8335,writer
12808,8289,Goodreads Author
12809,3577,writer
12809,8336,Translator
12809,4060,Foreword by
12809,3743,Introduction
12810,8337,Goodreads Author
12811,5948,Goodreads Author
12812,1307,Goodreads Author
12813,8338,Goodreads Author
12814,1128,writer
12815,805,Goodreads Author
12816,6364,writer
12817,8339,writer
12817,8340,writer
12818,8341,writer
12818,8342,Illustrator
12819,8343,Goodreads Author
12820,735,writer
12821,8344,writer
12822,5678,writer
12823,5924,Goodreads Author
12824,1034,Goodreads Author
12824,4276,narrator
12825,8345,writer
12825,8346,Foreword
12826,6144,Goodreads Author
12827,801,writer
12828,1029,Goodreads Author
12829,8347,writer
12829,8348,Goodreads Author
12830,5404,Goodreads Author
12831,1638,writer
12832,3669,writer
12833,8349,Goodreads Author
12834,764,writer
12835,8350,writer
12836,948,writer
12837,1338,writer
12838,8351,Illustrator
12839,1318,writer
12839,8352,Introdução
12840,8353,writer
12840,8354,Illustrator
12841,6664,writer
12841,8355,Traduction
12842,8356,writer
12843,1520,Goodreads Author
12844,8357,Goodreads Author
12845,8358,writer
12845,8359,Translator
12845,8360,Editor
12846,4077,writer
12847,4942,Goodreads Author
12848,5954,Goodreads Author
12849,8361,writer
12849,1304,Translator
12850,8362,writer
12850,5029,writer
12851,8363,Goodreads Author
12852,611,Goodreads Author
12853,561,Goodreads Author
12854,856,Goodreads Author
12855,8364,writer
12856,1095,Goodreads Author
12857,8365,Goodreads Author
12858,8366,Goodreads Author
12859,1566,writer
12859,4441,Translator
12860,6914,writer
12861,8367,Goodreads Author
12862,8368,Goodreads Author
12863,8369,Goodreads Author
12864,8370,writer
12865,4926,Goodreads Author
12866,5569,writer
12867,8157,writer
12867,8371,-Translator
12868,1826,writer
12869,154,writer
12869,8372,Editor
12870,8373,writer
12871,535,Goodreads Author
12872,347,writer
12873,8374,writer
12874,8375,writer
12875,1492,Goodreads Author
12876,542,Goodreads Author
12876,543,Illustrations
12877,6539,writer
12878,6866,writer
12879,634,Goodreads Author
12880,8376,Goodreads Author
12881,8377,writer
12882,2367,writer
12883,2575,Goodreads Author
12884,751,Pseudonym
12884,78,Goodreads Author
12885,8378,Goodreads Author
12886,824,writer
12887,4470,Goodreads Author
12888,3300,writer
12888,8379,Translation
12889,1854,writer
12890,8380,writer
12891,588,Goodreads Author
12892,8381,writer
12893,7159,writer
12894,3330,writer
12895,4529,writer
12896,4694,writer
12896,8382,Artist
12897,7447,writer
12897,480,Goodreads Author)
12898,8383,writer
12899,330,writer
12900,4325,Goodreads Author
12901,6032,writer
12902,8384,Goodreads Author
12903,8385,writer
12904,6427,Goodreads Author
12905,8386,Goodreads Author
12906,2608,writer
12906,8387,Translator
12906,8388,Translator
12907,781,writer
12908,2383,Goodreads Author
12909,2806,writer
12909,8389,Translator
12909,2983,Foreword by
12910,4599,Goodreads Author)
12910,8390,writer
12911,5691,Goodreads Author
12912,8391,Goodreads Author
12913,8392,writer
12914,5162,writer
12914,6574,Cover
12914,8393,Illustrator
12915,8394,Goodreads Author
12915,8395,Goodreads Author
12915,8396,Illustrator
12915,8397,Illustrator
12916,8398,Goodreads Author
12917,3466,Goodreads Author
12918,1250,writer
12919,5612,Goodreads Author
12920,7887,writer
12921,4567,writer
12922,8399,writer
12923,7102,Goodreads Author
12924,8400,Goodreads Author
12925,8401,writer
12925,1166,Translator
12926,3388,Goodreads Author
12927,347,writer
12928,1363,writer
12929,2018,Goodreads Author
12930,5753,Goodreads Author
12930,6367,Narrator
12930,6366,Narrator
12931,8402,writer
12931,8403,writer
12932,8047,writer
12932,8404,Goodreads Author
12933,2516,writer
12933,2517,writer
12934,1938,Goodreads Author
12935,7904,Goodreads Author
12936,1841,Goodreads Author
12937,8405,Goodreads Author
12938,8406,writer
12938,8407,Foreword
12938,8408,Goodreads Author)
12938,8409,writer
12939,8410,Goodreads Author
12940,5156,Goodreads Author
12940,2071,Goodreads Author
12941,2366,writer
12942,8316,Goodreads Author
12943,3304,Goodreads Author
12944,8411,writer
12945,1075,writer
12946,589,writer
12947,6267,writer
12948,4091,Goodreads Author
12948,4331,writer
12949,8412,writer
12949,8413,Editor
12950,3392,writer
12951,673,writer
12952,8414,writer
12953,6176,Goodreads Author
12954,2164,writer
12955,2164,writer
12956,6043,Goodreads Author
12957,6057,writer
12958,4769,Goodreads Author
12959,8415,writer
12959,8416,writer
12960,1746,writer
12961,2834,writer
12962,8417,writer
12963,6082,writer
12964,4470,Goodreads Author
12965,828,Goodreads Author
12966,8418,Goodreads Author
12967,2594,writer
12967,8419,Translator
12968,8420,writer
12968,8421,Introduction
12969,8422,Pseudonym
12969,634,Goodreads Author
12970,8423,Goodreads Author
12971,5815,writer
12972,8424,writer
12973,8425,Goodreads Author
12974,273,writer
12975,8426,Goodreads Author
12976,8289,Goodreads Author
12977,8427,writer
12978,6342,Goodreads Author
12978,8428,Illustrator
12979,8429,Goodreads Author
12980,1307,Goodreads Author
12981,5064,writer
12982,8430,Goodreads Author
12983,3179,writer
12984,8062,Goodreads Author
12985,2721,writer
12986,1990,Goodreads Author
12987,8431,Goodreads Author
12988,8432,Goodreads Author
12989,1753,writer
12990,1530,Goodreads Author
12991,2078,Goodreads Author
12992,8433,Goodreads Author
12993,6063,writer
12994,5827,Goodreads Author
12995,8434,Goodreads Author
12996,910,Goodreads Author
12997,2256,writer
12998,8435,Goodreads Author
12999,3610,Goodreads Author
13000,5313,writer
13000,8436,writer
13001,8437,writer
13001,8438,Editor
13001,8439,Editor
13002,1036,writer
13003,8440,Goodreads Author
13004,8441,writer
13005,8442,Goodreads Author
13006,8443,Goodreads Author
13007,8444,writer
13007,8445,writer
13007,8446,Retelling
13007,8447,Translator
13007,8448,Illustrator
13008,8449,Goodreads Author
13009,8450,Goodreads Author
13010,912,writer
13011,518,writer
13011,8451,Editor
13011,8452,Introduction
13012,488,writer
13013,8453,writer
13014,2575,Goodreads Author
13015,1855,Goodreads Author
13016,3199,Goodreads Author
13017,8454,writer
13017,8455,Translator
13018,1316,Goodreads Author
13019,314,Goodreads Author
13020,1316,Goodreads Author
13021,3069,writer
13022,8146,Goodreads Author
13023,5220,Goodreads Author
13024,8456,Goodreads Author
13025,2601,Goodreads Author
13026,8457,Goodreads Author
13026,8458,writer
13027,8459,writer
13027,8460,ghostwriter
13028,419,writer
13028,8461,Editor
13029,403,writer
13029,8462,Editor
13029,8463,Editor
13030,6324,writer
13031,8464,writer
13032,5569,writer
13033,703,writer
13034,8465,writer
13035,8466,writer
13036,423,Goodreads Author
13037,1002,writer
13038,2313,Goodreads Author
13039,8467,writer
13040,2255,writer
13041,8468,writer
13041,8469,Goodreads Author)
13041,4386,Goodreads Author)
13042,5779,Goodreads Author
13043,5779,Goodreads Author
13044,2164,writer
13045,376,writer
13046,1905,writer
13047,891,Goodreads Author
13048,8470,writer
13048,8471,Introduction
13049,8435,Goodreads Author
13050,6497,Goodreads Author
13050,8472,Foreword
13051,2052,Goodreads Author
13052,109,writer
13052,8473,Narrator
13052,8474,Read by
13052,8475,Read by
13052,8476,Read by
13052,8477,Read by
13053,4694,writer
13053,8478,Artist
13053,8479,Artist
13054,8480,writer
13054,8481,Introduction
13054,8482,Foreward
13055,4645,Goodreads Author
13056,8483,writer
13056,8484,Introduction
13057,8485,writer
13058,8486,Goodreads Author
13059,8487,writer
13060,263,Goodreads Author
13061,1110,writer
13062,8488,writer
13063,4470,Goodreads Author
13064,8489,Goodreads Author
13065,3646,Goodreads Author
13066,1525,Goodreads Author
13067,8490,Goodreads Author
13067,8491,Goodreads Author
13068,412,writer
13069,273,writer
13070,8492,writer
13070,8493,Translator
13071,7104,Goodreads Author
13072,8494,Goodreads Author
13073,51,Goodreads Author
13074,5948,Goodreads Author
13075,8495,writer
13076,7685,writer
13076,7686,writer
13077,5760,Goodreads Author
13078,2189,Goodreads Author
13079,3179,writer
13080,3179,writer
13080,3180,Translator
13080,3181,Translator
13081,8496,writer
13082,3560,Goodreads Author
13083,4599,Goodreads Author
13084,8497,Goodreads Author
13085,8498,writer
13086,461,writer
13086,8499,Translator 
13086,8500,Editor
13087,3244,Goodreads Author
13088,7405,Goodreads Author
13089,773,writer
13090,8501,writer
13090,8502,Translation
13090,8503,Foreword
13091,8504,Goodreads Author
13092,294,writer
13092,8505,Illustrator
13093,336,Goodreads Author
13094,8506,writer
13095,2147,Goodreads Author
13096,1841,Goodreads Author
13097,360,Goodreads Author
13097,361,Goodreads Author
13098,8507,writer
13098,8508,Translator
13099,3192,writer
13100,8509,writer
13100,8510,Translator
13101,7431,Goodreads Author
13101,8511,writer
13102,426,writer
13103,8512,Goodreads Author
13104,1192,Goodreads Author
13105,3165,writer
13106,2345,Goodreads Author
13107,2338,writer
13108,1938,Goodreads Author
13109,231,writer
13110,8513,writer
13111,1274,Goodreads Author
13112,4702,Goodreads Author
13113,8514,writer
13114,8515,writer
13114,8516,Goodreads Author)
13115,208,Goodreads Author
13116,8517,Goodreads Author
13117,8518,writer
13118,1399,Goodreads Author
13119,1415,Goodreads Author
13120,8519,writer
13121,8520,writer
13122,1463,writer
13123,8521,writer
13124,8522,writer
13125,2594,writer
13125,8523,Translator
13126,2814,Goodreads Author
13127,3299,writer
13128,8009,writer
13128,8524,Afterword
13128,8525,Introduction
13129,8526,writer
13130,4249,writer
13131,5519,writer
13132,3921,writer
13133,8527,writer
13133,8528,writer
13133,8529,Illustrator
13134,5986,Goodreads Author
13135,8530,writer
13136,8531,Goodreads Author
13137,5779,Goodreads Author
13138,2164,writer
13139,2164,writer
13140,1826,writer
13141,3588,Goodreads Author
13142,8532,Goodreads Author
13143,7070,Goodreads Author
13144,1178,Goodreads Author
13145,4145,Goodreads Author
13146,2864,writer
13147,8533,Goodreads Author
13148,2148,writer
13149,846,writer
13150,8534,Goodreads Author
13151,8534,Goodreads Author
13152,8535,writer
13152,8536,Goodreads Author
13153,2782,Goodreads Author
13154,8537,Goodreads Author
13155,423,Goodreads Author
13156,8538,writer
13156,8539,writer
13156,8540,writer
13157,8541,writer
13158,8542,writer
13159,3192,writer
13160,3662,writer
13161,8173,writer
13162,8543,Goodreads Author
